timestamp,x,y,doppler_velocity,reflectivity
0.0,18.727005942368123,1.5714592843367126,1.4203164615428774,0.5258408605843039
0.10101010101010101,47.53571532049581,31.82052056318902,-4.158600350049512,0.7656773157840739
0.20202020202020202,36.59969709057025,15.717799053816334,-3.3837128590538623,0.7703175608050532
0.30303030303030304,29.93292420985183,25.42853455823514,3.985541885270793,0.8187149507491033
0.40404040404040403,7.800932022121826,45.37832369630465,1.0642905965958995,0.8630456668613308
0.5050505050505051,7.799726016810133,12.464611457443747,-4.908029483833704,0.9879260397312672
0.6060606060606061,2.9041806084099733,20.519146151781488,-3.9852845713396787,0.7581501741505976
0.7070707070707071,43.308807288746756,37.77755692715243,1.6350176910805576,0.661478236470623
0.8080808080808081,30.05575058716044,11.439908274581123,-4.949384161537813,0.8975930973843518
0.9090909090909091,35.40362888980228,3.8489954914396494,-3.3919194858250137,0.6354161256310371
1.0101010101010102,1.0292247147901223,14.4875726456884,0.48733789366586144,0.719485710352818
1.1111111111111112,48.49549260809972,8.061064362700222,1.918951976926932,0.5392281906711329
1.2121212121212122,41.622132040021086,46.484882617128655,1.5196125950260058,0.5126753717077288
1.3131313131313131,10.616955533913808,40.40601897822085,-2.757306905394402,0.9813242073389625
1.4141414141414141,9.091248360355031,31.67018782552117,2.1217922134753584,0.9179900602561029
1.5151515151515151,9.17022549267169,43.57302950938588,-2.6275091250319993,0.847987103046849
1.6161616161616161,15.212112147976885,40.18360384495573,-1.7460030184073227,0.7044764722071349
1.7171717171717171,26.237821581611893,9.328502944301793,2.4649140511802416,0.5866471600354228
1.8181818181818181,21.597250932105787,44.627949924498886,1.496328990472147,0.5782185213355431
1.9191919191919191,14.561457009902096,26.967112095782536,3.4922341049417795,0.6251214490822976
2.0202020202020203,30.592644736118974,40.372007758203125,1.5761289230034334,0.7746133323530602
2.121212121212121,6.974693032602092,44.80456499617466,0.6830860333547157,0.8572979613500311
2.2222222222222223,14.607232426760907,15.900173748593193,-4.063252321719075,0.8300986883588657
2.323232323232323,18.318092164684586,5.502596226383838,-1.3228419694056646,0.6399669484729714
2.4242424242424243,22.803499210851797,11.396758127097083,-2.3479763231827455,0.977432640331597
2.525252525252525,39.25879806965068,21.355389431312815,-2.5601035662091642,0.8689484583478843
2.6262626262626263,9.983689107917987,40.90073829612466,4.730105547524456,0.7771770262557003
2.727272727272727,25.71172192068058,43.036529162817175,-1.069022753332396,0.8058603731171761
2.8282828282828283,29.620728443102124,0.34760652655953517,3.9204655517711338,0.709800031213895
2.929292929292929,2.3225206359998865,25.537365128878285,1.311386259972629,0.6238654947505787
3.0303030303030303,30.37724259507192,20.87055015743895,2.948113035416484,0.6779863393256308
3.131313131313131,8.526206184364577,11.105390523536512,0.0263709310519209,0.8789230552321845
3.2323232323232323,3.252579649263976,5.99326836668414,0.7690388462635909,0.5071967443148779
3.3333333333333335,47.44427686266666,16.8807585701814,-0.07482306181136078,0.5580363202534582
3.4343434343434343,48.28160165372797,47.14548519562596,-3.047570122019555,0.5230013210108764
3.5353535353535355,40.419867405823055,16.160146601037763,2.2245211526150532,0.520364401159485
3.6363636363636362,15.230688458668535,25.939531087168305,-2.192276375591442,0.9277302920055036
3.7373737373737375,4.883605700319194,35.15094794475889,-4.756840335685462,0.8518289296900119
3.8383838383838382,34.211651325607846,18.1814801189647,1.4547229590716784,0.7370869145436626
3.9393939393939394,22.007624686980066,48.589104136048036,-3.2288932059295106,0.5489170803255008
4.040404040404041,6.101911742238942,48.122364747105564,4.4045858435291425,0.7458079375584161
4.141414141414141,24.75884550556351,12.589114791268209,4.539285770025874,0.7367358853902828
4.242424242424242,1.7194260557609198,24.86242529461927,4.148643902204485,0.5866009349550076
